rank,name,position,team,adp,high,low,stdev,bye,source
1,Jahmyr Gibbs,RB,DET,1.5,1,4,0.7,6,ffc
2,Bijan Robinson,RB,ATL,2.1,1,4,0.7,11,ffc
3,Puka Nacua,WR,LAR,2.8,1,3,0.6,11,ffc
4,Ja'Marr Chase,WR,CIN,4.1,1,7,0.9,6,ffc
5,Jaxon Smith-Njigba,WR,SEA,5.3,2,8,1.2,11,ffc
6,Jonathan Taylor,RB,IND,5.8,3,10,1.3,13,ffc
7,Christian McCaffrey,RB,SF,6.6,3,11,1.6,8,ffc
8,Amon-Ra St. Brown,WR,DET,7.8,3,12,1.6,6,ffc
9,Drake London,WR,ATL,9.5,5,13,1.6,11,ffc
10,Derrick Henry,RB,BAL,9.8,5,13,1.6,13,ffc
11,De'Von Achane,RB,MIA,10.9,6,15,1.7,6,ffc
12,James Cook III,RB,BUF,12.1,5,20,2.7,7,ffc
13,Rashee Rice,WR,KC,12.2,10,16,1.4,5,ffc
14,CeeDee Lamb,WR,DAL,12.4,6,18,2.4,14,ffc
15,Ashton Jeanty,RB,LV,14.3,6,24,2.8,13,ffc
16,Justin Jefferson,WR,MIN,15.4,8,21,2.5,6,ffc
17,Chase Brown,RB,CIN,16.3,9,22,2.6,6,ffc
18,Saquon Barkley,RB,PHI,18.2,9,29,3.2,10,ffc
19,A.J. Brown,WR,NE,19.2,12,25,2.6,11,ffc
20,George Pickens,WR,DAL,19.6,14,27,2.2,14,ffc
21,Omarion Hampton,RB,LAC,21.9,11,32,4.1,7,ffc
22,Josh Jacobs,RB,GB,22.0,16,29,2.5,11,ffc
23,Josh Allen,QB,BUF,22.8,5,31,6.7,7,ffc
24,Chris Olave,WR,NO,23.1,17,29,2.3,8,ffc
25,Nico Collins,WR,HOU,23.6,16,31,2.7,8,ffc
26,Zay Flowers,WR,BAL,25.5,19,32,2.3,13,ffc
27,Breece Hall,RB,NYJ,26.1,20,34,3.2,13,ffc
28,Kenneth Walker,RB,KC,26.9,15,37,4.3,5,ffc
29,Jeremiyah Love,RB,ARI,28.2,17,36,4.1,14,ffc
30,Garrett Wilson,WR,NYJ,30.9,25,39,3.1,13,ffc
31,DeVonta Smith,WR,PHI,31.3,22,44,3.5,10,ffc
32,Malik Nabers,WR,NYG,31.5,20,44,4.3,8,ffc
33,Emeka Egbuka,WR,TB,32.0,24,41,3.4,10,ffc
34,Kyren Williams,RB,LAR,32.0,22,40,3.8,11,ffc
35,Cam Skattebo,RB,NYG,33.5,23,42,4.0,8,ffc
36,Javonte Williams,RB,DAL,35.8,25,45,4.0,14,ffc
37,Tetairoa McMillan,WR,CAR,36.6,27,47,3.4,5,ffc
38,Tee Higgins,WR,CIN,38.1,27,53,4.0,6,ffc
39,Davante Adams,WR,LAR,39.7,30,56,4.0,11,ffc
40,Travis Etienne Jr.,RB,NO,40.1,31,51,4.2,8,ffc
41,Jameson Williams,WR,DET,41.5,33,50,3.2,6,ffc
42,Terry McLaurin,WR,WAS,42.4,35,56,3.5,7,ffc
43,D'Andre Swift,RB,CHI,42.4,30,54,4.4,10,ffc
44,Rome Odunze,WR,CHI,44.4,33,60,4.2,10,ffc
45,Trey McBride,TE,ARI,45.0,21,61,8.9,14,ffc
46,Bucky Irving,RB,TB,45.4,33,58,4.9,10,ffc
47,Ladd McConkey,WR,LAC,45.7,32,63,5.0,7,ffc
